"x","y","cell_id","population","infected_DM_0","infected_DM_1","infected_DM_2","infected_DM_3","u","var","sd","IoD","CoV"
-2.2865815,53.4168093,-7354990357956311040,85,1,0,0,0,0.25,0.25,0.5,1,2
-2.2867329,53.4392803,6693215526986369024,148,1,0,2,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2867571,53.4428757,-2388088380866012672,52,0,0,1,0,0.25,0.25,0.5,1,2
-2.2871333,53.4986034,-6309483023098393600,110,2,0,0,0,0.5,1,1,2,2
-2.2872245,53.5120858,1626526534270396160,65,0,1,0,0,0.25,0.25,0.5,1,2
-2.2873584,53.53186,1178156420102027008,83,0,0,1,0,0.25,0.25,0.5,1,2
-2.2805101,53.408734,3803755351891642880,58,44,35,39,37,38.75,14.9166666666667,3.86221007541882,0.38494623655914,0.0996699374301632
-2.2805337,53.4123294,6286779909240819712,35,15,12,6,10,10.75,14.25,3.77491721763537,1.32558139534884,0.351155090012593
-2.28067,53.4330028,-2270203131645253888,6,1,1,1,0,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.2806878,53.4356993,-7932563451538482176,81,3,2,3,2,2.5,0.333333333333333,0.577350269189626,0.133333333333333,0.23094010767585
-2.2807056,53.4383958,3864041440458893824,165,3,1,1,3,2,1.33333333333333,1.15470053837925,0.666666666666667,0.577350269189626
-2.2807174,53.4401935,-9188406391547172864,111,1,4,2,0,1.75,2.91666666666667,1.70782512765993,1.66666666666667,0.975900072948533
-2.2811095,53.4995165,-7547433350252654592,106,0,1,0,0,0.25,0.25,0.5,1,2
-2.2817301,53.5929941,-6974214305727632384,73,0,0,1,0,0.25,0.25,0.5,1,2
-2.2492414,53.4636335,6950493433909664768,128,0,5,4,1,2.5,5.66666666666667,2.38047614284762,2.26666666666667,0.952190457139047
-2.2493574,53.4834079,-5956914957622670336,341,3,3,3,1,2.5,1,1,0.4,0.4
-2.2493732,53.4861044,1294832331840359168,85,3,1,2,2,2,0.666666666666667,0.816496580927726,0.333333333333333,0.408248290463863
-2.2495475,53.5157658,1394876517543122688,11,1,1,0,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.2496004,53.5247541,-3650374039936313856,22,0,0,0,1,0.25,0.25,0.5,1,2
-2.2476357,53.4465587,-5543172652556741632,99,0,0,1,0,0.25,0.25,0.5,1,2
-2.2476776,53.4537494,-1900955377791881472,58,0,0,0,1,0.25,0.25,0.5,1,2
-2.2476828,53.4546482,7802472888363290624,103,1,0,0,0,0.25,0.25,0.5,1,2
-2.247688,53.4555471,1775538202596283136,108,0,1,2,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2477195,53.4609401,5684155252191475712,33,1,1,0,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.2477666,53.4690296,4004800640467211776,110,4,2,3,0,2.25,2.91666666666667,1.70782512765993,1.2962962962963,0.759033390071081
-2.2855473,53.4869222,6635947665753762816,55,1,0,0,0,0.25,0.25,0.5,1,2
-2.2857347,53.5147859,4045811432312994304,41,0,0,1,0,0.25,0.25,0.5,1,2
-2.2792238,53.4419947,-5111024067496212480,80,0,2,1,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2793183,53.4563761,-5469228648643021824,16,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2795428,53.4905318,8169262503033626624,86,1,0,0,0,0.25,0.25,0.5,1,2
-2.2796553,53.5076096,3621924976440361472,24,1,0,0,0,0.25,0.25,0.5,1,2
-2.2797975,53.5291814,-8736439589526483968,40,0,2,0,0,0.5,1,1,2,2
-2.2798984,53.5444614,-5993827167486384128,75,0,0,0,1,0.25,0.25,0.5,1,2
-2.2835605,53.4150188,-3273877110427586048,83,4,6,2,3,3.75,2.91666666666667,1.70782512765993,0.777777777777778,0.455420034042649
-2.2837641,53.4455794,966883350509288192,135,0,0,3,0,0.75,2.25,1.5,3,2
-2.2837941,53.4500736,8554132841030934528,78,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2840823,53.4932176,927052134211149568,117,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2844256,53.5444507,-583633058008164608,120,0,1,0,0,0.25,0.25,0.5,1,2
-2.2846006,53.5705165,4345684108076722688,73,0,0,1,0,0.25,0.25,0.5,1,2
-2.2479659,53.5031853,-3835839821506165248,42,1,1,1,1,1,0,0,0,0
-2.2479817,53.5058818,-1437020154646083840,70,1,2,2,1,1.5,0.333333333333333,0.577350269189626,0.222222222222222,0.38490017945975
-2.2480395,53.515769,-3539371563635086848,79,1,1,3,3,2,1.33333333333333,1.15470053837925,0.666666666666667,0.577350269189626
-2.24805,53.5175666,5882745161508879360,114,3,0,1,4,2,3.33333333333333,1.82574185835055,1.66666666666667,0.912870929175277
-2.2480552,53.5184655,-6792074063596457984,110,2,2,3,5,3,2,1.4142135623731,0.666666666666667,0.471404520791032
-2.2480657,53.5202631,511694692063428352,139,2,0,1,1,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.2480973,53.5256561,-482017705555411200,24,0,0,0,1,0.25,0.25,0.5,1,2
-2.2481078,53.5274537,3405418609766157824,118,1,1,2,0,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.2485452,53.602056,7842549114170259456,10,0,0,0,1,0.25,0.25,0.5,1,2
-2.2775015,53.4087411,5363137156921495552,63,39,35,37,36,36.75,2.91666666666667,1.70782512765993,0.0793650793650794,0.0464714320451682
-2.2776656,53.4339087,401512533336626944,84,4,3,2,4,3.25,0.916666666666667,0.957427107756338,0.282051282051282,0.294592956232719
-2.2776715,53.4348075,-8044260108193429504,63,2,1,3,1,1.75,0.916666666666667,0.957427107756338,0.523809523809524,0.547101204432193
-2.2777184,53.4419982,-6118395762681905152,89,4,0,6,1,2.75,7.58333333333333,2.75378527364305,2.75757575757576,1.00137646314293
-2.2777829,53.4518854,3337616583534518784,53,0,0,1,0,0.25,0.25,0.5,1,2
-2.2777888,53.4527843,-2752810600966132224,74,3,1,1,0,1.25,1.58333333333333,1.25830573921179,1.26666666666667,1.00664459136943
-2.277824,53.4581773,7222477065611484160,102,2,3,0,1,1.5,1.66666666666667,1.29099444873581,1.11111111111111,0.86066296582387
-2.2779063,53.470761,-2155151216270426368,66,2,0,0,1,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2779945,53.4842435,4793599852975137792,171,0,1,2,2,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071
-2.2780886,53.4986248,-7675762926641248256,157,1,0,0,0,0.25,0.25,0.5,1,2
-2.2781357,53.5058154,-7924960465049816064,82,0,0,0,1,0.25,0.25,0.5,1,2
-2.2781416,53.5067142,-6233090684167077888,82,1,0,0,0,0.25,0.25,0.5,1,2
-2.2783893,53.5444649,-5002338581666830336,73,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2820143,53.4087305,-6319005833060256768,80,26,26,27,16,23.75,26.9166666666667,5.18812747209113,1.13333333333333,0.2184474725091
-2.28205,53.4141236,7887452235174274048,55,4,4,9,3,5,7.33333333333333,2.70801280154532,1.46666666666667,0.541602560309064
-2.2822168,53.4392911,-6185887513084434432,118,0,1,0,0,0.25,0.25,0.5,1,2
-2.2822287,53.4410888,-9160582186348368896,47,0,0,0,1,0.25,0.25,0.5,1,2
-2.2822347,53.4419876,-890641555378154752,71,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2829105,53.5435555,-691110064725511424,92,1,2,0,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2831868,53.5849012,-4648992919856423936,43,0,1,0,0,0.25,0.25,0.5,1,2
-2.2805456,53.4141271,2483096042101985792,55,9,10,10,13,10.5,3,1.73205080756888,0.285714285714286,0.164957219768465
-2.2807471,53.4446877,3080107494653491712,56,0,0,3,0,0.75,2.25,1.5,3,2
-2.2809667,53.4779446,-3753721030406216192,60,0,2,1,1,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.2810024,53.4833376,-1339509060223704320,73,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2813299,53.5327732,-6256795517611921408,78,0,1,0,0,0.25,0.25,0.5,1,2
-2.2814492,53.5507496,-3029825756984088064,59,0,0,0,1,0.25,0.25,0.5,1,2
-2.246255,53.4681339,2815309418826743296,132,1,1,1,1,1,0,0,0,0
-2.2465575,53.5202662,2542793186296159744,150,1,1,1,2,1.25,0.25,0.5,0.2,0.4
-2.2465732,53.5229627,-8473096651249391616,53,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2790117,53.4096364,3222282463000109568,39,26,27,20,27,25,11.3333333333333,3.36650164612069,0.453333333333333,0.134660065844828
-2.2791825,53.4357028,6127601817006550016,46,1,2,1,2,1.5,0.333333333333333,0.577350269189626,0.222222222222222,0.38490017945975
-2.279336,53.4590726,-4424810121981343232,27,0,0,1,0,0.25,0.25,0.5,1,2
-2.2796731,53.510306,-8634444996124158976,14,1,0,0,2,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2796849,53.5121037,3118101315511471616,40,0,1,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.2799637,53.5543485,-2050763928057827584,52,1,0,0,0,0.25,0.25,0.5,1,2
-2.2760147,53.4114411,-3066518883296056832,63,20,21,22,18,20.25,2.91666666666667,1.70782512765993,0.1440329218107,0.0843370433412313
-2.2761604,53.4339121,-4823199879787985920,78,1,2,3,2,2,0.666666666666667,0.816496580927726,0.333333333333333,0.408248290463863
-2.2762596,53.4491924,6817970204625825792,60,1,2,2,0,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071
-2.2762772,53.4518889,-2226605164698526976,104,0,4,0,1,1.25,3.58333333333333,1.89296944860009,2.86666666666667,1.51437555888007
-2.2762947,53.4545854,884192148793237248,103,3,1,2,1,1.75,0.916666666666667,0.957427107756338,0.523809523809524,0.547101204432193
-2.276394,53.4698656,7964926734571607040,44,0,0,0,2,0.5,1,1,2,2
-2.2763998,53.4707645,-7664406636378491904,22,0,1,0,0,0.25,0.25,0.5,1,2
-2.2764232,53.4743598,852177904381383424,75,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2764466,53.4779551,-1075141765400907008,13,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2766456,53.5085154,-6914559378902547456,145,0,1,0,3,1,2,1.4142135623731,2,1.4142135623731
-2.2769037,53.5480637,-499174201002073344,78,0,0,0,1,0.25,0.25,0.5,1,2
-2.2769331,53.5525578,-6058166126847718400,85,1,0,0,0,0.25,0.25,0.5,1,2
-2.2775191,53.4114376,-5015170962975179776,48,22,22,26,19,22.25,8.25,2.87228132326901,0.370786516853933,0.129091295427821
-2.2775367,53.4141341,-4454020003751537152,6,4,1,1,2,2,2,1.4142135623731,1,0.707106781186548
-2.2776773,53.4357063,-92743849036503328,40,0,0,4,2,1.5,3.66666666666667,1.91485421551268,2.44444444444444,1.27656947700845
-2.2777419,53.4455936,-3312331478362573312,125,4,4,3,0,2.75,3.58333333333333,1.89296944860009,1.3030303030303,0.68835252676367
-2.2780063,53.4860411,-1513498216835834112,219,1,2,2,0,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071
-2.278071,53.4959283,4780465116067973120,9,0,0,0,1,0.25,0.25,0.5,1,2
-2.2780945,53.4995236,2912732122791494144,283,0,0,2,2,1,1.33333333333333,1.15470053837925,1.33333333333333,1.15470053837925
-2.2781122,53.5022201,-3506817455158224384,63,0,0,1,0,0.25,0.25,0.5,1,2
-2.2782949,53.5300837,6234443154407708672,40,0,0,0,1,0.25,0.25,0.5,1,2
-2.2746553,53.4339156,-1557298178968487168,56,1,1,4,4,2.5,3,1.73205080756888,1.2,0.692820323027551
-2.2746727,53.4366121,-8671516106816580608,152,9,10,7,5,7.75,4.91666666666667,2.21735578260835,0.634408602150538,0.286110423562367
-2.2746901,53.4393087,-3813540227619304960,142,5,4,5,3,4.25,0.916666666666667,0.957427107756338,0.215686274509804,0.225276966530903
-2.2747598,53.4500947,1912648101854110464,148,3,3,3,0,2.25,2.25,1.5,1,0.666666666666667
-2.274783,53.4536901,8273818711055432704,130,3,6,5,8,5.5,4.33333333333333,2.08166599946613,0.787878787878788,0.37848472717566
-2.2748062,53.4572854,2615126169335965184,53,1,1,1,2,1.25,0.25,0.5,0.2,0.4
-2.2748876,53.4698691,-1617487231898611968,64,0,2,1,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2748934,53.470768,-2262167203381669120,303,2,5,4,3,3.5,1.66666666666667,1.29099444873581,0.476190476190476,0.368855556781659
-2.2446452,53.4501602,5920712566810577920,72,0,0,1,0,0.25,0.25,0.5,1,2
-2.2448418,53.4843161,8774328995616550912,125,0,2,2,1,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071
-2.2449455,53.5022927,-7500433394827185152,111,4,1,2,1,2,2,1.4142135623731,1,0.707106781186548
-2.2449611,53.5049892,-8828474299018510336,84,1,2,1,0,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.2454499,53.5894788,-2694757538505357824,75,0,0,1,0,0.25,0.25,0.5,1,2
-2.2760089,53.4105423,51677131423877864,65,29,14,21,13,19.25,54.9166666666667,7.41057802513857,2.85281385281385,0.384965092214991
-2.276213,53.4420017,-1607713464534886656,91,3,7,4,3,4.25,3.58333333333333,1.89296944860009,0.843137254901961,0.445404576141198
-2.2762305,53.4446982,-8917608695507056640,125,2,2,5,5,3.5,3,1.73205080756888,0.857142857142857,0.494871659305394
-2.2762538,53.4482936,8132850830038842368,63,2,2,1,1,1.5,0.333333333333333,0.577350269189626,0.222222222222222,0.38490017945975
-2.2762655,53.4500912,7536084731400424448,86,3,2,3,4,3,0.666666666666667,0.816496580927726,0.222222222222222,0.272165526975909
-2.2762713,53.4509901,2161024926012489472,93,1,2,3,1,1.75,0.916666666666667,0.957427107756338,0.523809523809524,0.547101204432193
-2.2763356,53.4608773,2916381795898846720,110,0,1,0,0,0.25,0.25,0.5,1,2
-2.2764174,53.473461,7815912506163499008,179,1,1,0,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.2765812,53.4986283,-5458437755340628992,83,2,0,1,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2767453,53.5237955,-5449986483369819136,55,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2749341,53.4770598,8639579862161256448,73,0,0,1,0,0.25,0.25,0.5,1,2
-2.2750097,53.4887446,3120308921331474944,139,1,0,0,3,1,2,1.4142135623731,2,1.4142135623731
-2.2750621,53.4968341,3907189388304977408,140,0,3,0,0,0.75,2.25,1.5,3,2
-2.2753244,53.5372813,-6164736020341524480,46,0,0,1,0,0.25,0.25,0.5,1,2
-2.2753361,53.539079,-3623716596767390208,111,0,0,0,1,0.25,0.25,0.5,1,2
-2.2753419,53.5399778,5993398735780989952,109,0,0,2,1,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2753595,53.5426743,9202145846225102848,77,0,0,1,0,0.25,0.25,0.5,1,2
-2.2753653,53.5435731,-9049859240481051648,88,0,1,0,0,0.25,0.25,0.5,1,2
-2.2754062,53.5498649,-5653365132246270976,89,0,1,0,2,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.274522,53.4132423,365457881041660672,61,9,15,6,11,10.25,14.25,3.77491721763537,1.39024390243902,0.368284606598573
-2.2746495,53.4330168,-396033011914754304,76,8,6,8,2,6,8,2.82842712474619,1.33333333333333,0.471404520791032
-2.2746785,53.437511,-3547398808570075648,54,5,0,0,6,2.75,10.25,3.20156211871642,3.72727272727273,1.16420440680597
-2.2747307,53.4456005,-5145503747491841024,55,1,2,0,1,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.2748295,53.4608808,5708482327287143424,194,0,4,5,1,2.5,5.66666666666667,2.38047614284762,2.26666666666667,0.952190457139047
-2.274905,53.4725656,-7002925340845553664,92,0,0,1,3,1,2,1.4142135623731,2,1.4142135623731
-2.2752777,53.5300907,2154607963137970944,65,0,0,1,0,0.25,0.25,0.5,1,2
-2.2752894,53.5318884,2023656121543877376,108,0,0,1,0,0.25,0.25,0.5,1,2
-2.2752953,53.5327872,-3838941673496063488,73,0,0,0,1,0.25,0.25,0.5,1,2
-2.2432577,53.4708366,-2958332899036804608,377,6,2,0,2,2.5,6.33333333333333,2.51661147842358,2.53333333333333,1.00664459136943
-2.2434637,53.50679,-3290836806082884096,84,2,0,1,1,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.2434843,53.5103853,1546643540609554176,26,0,0,0,1,0.25,0.25,0.5,1,2
-2.2439289,53.5876842,-2969102086755801600,31,0,1,0,0,0.25,0.25,0.5,1,2
-2.2439393,53.5894819,4500081814640183808,96,0,0,0,2,0.5,1,1,2,2
-2.2731386,53.4321214,-1820104726183334144,68,3,5,3,3,3.5,1,1,0.285714285714286,0.285714285714286
-2.2731444,53.4330202,5001996401062793216,56,1,7,2,4,3.5,7,2.64575131106459,2,0.755928946018455
-2.2731559,53.4348179,-5002643803686093824,60,0,4,4,4,3,4,2,1.33333333333333,0.666666666666667
-2.273179,53.4384133,2237530767514188544,111,4,4,5,4,4.25,0.25,0.5,0.0588235294117647,0.117647058823529
-2.2732656,53.4518959,9156358274044822528,53,0,2,0,3,1.25,2.25,1.5,1.8,1.2
-2.2732945,53.45639,-8811690804357720064,89,1,3,2,2,2,0.666666666666667,0.816496580927726,0.333333333333333,0.408248290463863
-2.2733927,53.4716702,6071504796879255552,201,2,2,1,1,1.5,0.333333333333333,0.577350269189626,0.222222222222222,0.38490017945975
-2.2733985,53.4725691,-6162438705596695552,90,2,1,0,3,1.5,1.66666666666667,1.29099444873581,1.11111111111111,0.86066296582387
-2.2735837,53.5013317,5172263114791432192,279,1,1,0,5,1.75,4.91666666666667,2.21735578260835,2.80952380952381,1.26706044720477
-2.2736938,53.5184095,1203003398241309440,106,0,0,2,0,0.5,1,1,2,2
-2.2737576,53.5282966,-8148569253547020288,55,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.273775,53.530993,-6159463368640075776,76,1,0,0,0,0.25,0.25,0.5,1,2
-2.2729887,53.4087515,-5242367923424936960,58,0,0,0,1,0.25,0.25,0.5,1,2
-2.2715131,53.4132491,-3905420946526375424,30,1,1,1,2,1.25,0.25,0.5,0.2,0.4
-2.2715991,53.4267318,3268129550046064128,10,2,0,0,0,0.5,1,1,2,2
-2.2716163,53.4294283,9124723498899170304,65,7,2,5,3,4.25,4.91666666666667,2.21735578260835,1.15686274509804,0.521730772378434
-2.2716278,53.431226,5268189562357836800,73,5,7,4,5,5.25,1.58333333333333,1.25830573921179,0.301587301587302,0.239677283659389
-2.2716335,53.4321248,-1705584502937914624,79,8,5,8,6,6.75,2.25,1.5,0.333333333333333,0.222222222222222
-2.2716794,53.4393156,-7849151591177890816,100,3,2,3,8,4,7.33333333333333,2.70801280154532,1.83333333333333,0.67700320038633
-2.2716909,53.4411132,405693282628759296,89,3,6,4,1,3.5,4.33333333333333,2.08166599946613,1.23809523809524,0.594761714133181
-2.271754,53.4510005,-7300650718671986688,53,3,2,2,1,2,0.666666666666667,0.816496580927726,0.333333333333333,0.408248290463863
-2.2717713,53.453697,-3062903410565240320,87,1,0,5,3,2.25,4.91666666666667,2.21735578260835,2.18518518518519,0.985491458937042
-2.271823,53.4617865,-8061922295749869568,168,2,5,7,1,3.75,7.58333333333333,2.75378527364305,2.02222222222222,0.734342739638147
-2.2721914,53.5193117,-8453249458853820416,150,1,1,1,1,1,0,0,0,0
-2.2721972,53.5202106,-6277105191615230976,34,1,0,0,0,0.25,0.25,0.5,1,2
-2.2722606,53.5300977,3910199140652096000,129,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2722952,53.5354906,5703315154427525120,109,0,0,0,1,0.25,0.25,0.5,1,2
-2.2416592,53.4546606,4349522815728765440,199,1,1,0,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.2416643,53.4555594,8513882191236518912,235,0,2,0,0,0.5,1,1,2,2
-2.2417308,53.4672443,2454071244849789440,103,2,2,0,0,1,1.33333333333333,1.15470053837925,1.33333333333333,1.15470053837925
-2.2417359,53.4681432,-283365702423166240,117,3,0,0,0,0.75,2.25,1.5,3,2
-2.2419765,53.5103884,-6825564936331758592,144,2,2,4,4,3,1.33333333333333,1.15470053837925,0.444444444444444,0.38490017945975
-2.2419918,53.5130849,-6073724986973336576,97,3,0,4,5,3,4.66666666666667,2.16024689946929,1.55555555555556,0.720082299823096
-2.2420585,53.5247696,-7751144015273666560,31,0,0,1,0,0.25,0.25,0.5,1,2
-2.242408,53.5858897,-5725342856688456704,83,0,1,0,0,0.25,0.25,0.5,1,2
-2.2424286,53.589485,1603846465315672832,58,1,0,0,0,0.25,0.25,0.5,1,2
-2.2731271,53.4303237,393611883354116864,52,2,6,2,2,3,4,2,1.33333333333333,0.666666666666667
-2.2732021,53.4420086,-4816411199396185088,86,4,1,1,5,2.75,4.25,2.06155281280883,1.54545454545455,0.74965556829412
-2.2734216,53.4761644,3127266328178211328,90,2,1,1,3,1.75,0.916666666666667,0.957427107756338,0.523809523809524,0.547101204432193
-2.2735431,53.4950399,264667594444750560,44,0,2,0,0,0.5,1,1,2,2
-2.2735547,53.4968376,991754901031133952,105,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2736996,53.5193083,-1299972487308810496,168,1,0,0,0,0.25,0.25,0.5,1,2
-2.273804,53.5354872,2197973789692322560,73,1,0,0,0,0.25,0.25,0.5,1,2
-2.2738156,53.5372848,9022900741209357312,85,0,0,1,0,0.25,0.25,0.5,1,2
-2.2738388,53.5408801,-4295850974500769280,79,0,0,1,0,0.25,0.25,0.5,1,2
-2.2738853,53.5480707,-7724062752880421888,82,0,0,0,1,0.25,0.25,0.5,1,2
-2.271645,53.4339225,-3949150475835929088,12,2,1,0,3,1.5,1.66666666666667,1.29099444873581,1.11111111111111,0.86066296582387
-2.2717139,53.4447086,8519283858213028864,66,0,3,4,2,2.25,2.91666666666667,1.70782512765993,1.2962962962963,0.759033390071081
-2.2717253,53.4465063,-1797064829653880064,60,3,2,2,3,2.5,0.333333333333333,0.577350269189626,0.133333333333333,0.23094010767585
-2.2717885,53.4563935,149029186118536928,120,2,2,0,1,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071
-2.2717943,53.4572923,-1093656191216545024,124,3,2,3,2,2.5,0.333333333333333,0.577350269189626,0.133333333333333,0.23094010767585
-2.271892,53.4725725,-6601838747030839296,52,0,1,2,2,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071
-2.271915,53.4761679,5582556367931126784,198,3,1,1,2,1.75,0.916666666666667,0.957427107756338,0.523809523809524,0.547101204432193
-2.2719207,53.4770667,4423000352460364288,27,1,0,0,0,0.25,0.25,0.5,1,2
-2.2720761,53.5013352,-8300058827610173440,380,3,3,3,1,2.5,1,1,0.4,0.4
-2.2722433,53.5274012,6994018969781178368,92,1,0,0,0,0.25,0.25,0.5,1,2
-2.2722837,53.533693,4927949492866309120,92,2,0,0,2,1,1.33333333333333,1.15470053837925,1.33333333333333,1.15470053837925
-2.2723126,53.5381871,-7816153245011030016,67,0,2,0,0,0.5,1,1,2,2
-2.2724223,53.5552647,9220753602261579776,71,1,0,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.2724339,53.5570624,172147181635497696,17,0,0,1,0,0.25,0.25,0.5,1,2
-2.2724396,53.5579612,8700090393952131072,40,0,1,0,0,0.25,0.25,0.5,1,2
-2.2701113,53.4294317,4504623245995872768,55,4,1,4,4,3.25,2.25,1.5,0.692307692307692,0.461538461538462
-2.2702312,53.4483074,-7452724168260698112,215,8,8,11,8,8.75,2.25,1.5,0.257142857142857,0.171428571428571
-2.2702826,53.4563969,9222997280806110208,115,4,4,2,2,3,1.33333333333333,1.15470053837925,0.444444444444444,0.38490017945975
-2.2704083,53.4761713,-937071254797398272,102,2,2,0,2,1.5,1,1,0.666666666666667,0.666666666666667
-2.270798,53.5372917,-3261560095638947328,57,0,0,1,0,0.25,0.25,0.5,1,2
-2.2708209,53.540887,1424344312045569792,97,1,1,1,2,1.25,0.25,0.5,0.2,0.4
-2.2401483,53.4537648,8895825883031953408,132,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2404126,53.5005043,-3047220997713462784,122,1,2,2,0,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071
-2.2404686,53.5103914,3879705149326537216,216,3,1,3,4,2.75,1.58333333333333,1.25830573921179,0.575757575757576,0.457565723349742
-2.2700999,53.427634,1401070090880803584,80,3,6,3,6,4.5,3,1.73205080756888,0.666666666666667,0.38490017945975
-2.2701684,53.4384201,6419950291019455488,80,8,5,5,7,6.25,2.25,1.5,0.36,0.24
-2.2701741,53.439319,2103850637119775488,104,5,8,8,3,6,6,2.44948974278318,1,0.408248290463863
-2.2701912,53.4420155,559136301622524672,42,0,2,1,1,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.2702197,53.4465097,-7928146769076100096,79,0,0,5,1,1.5,5.66666666666667,2.38047614284762,3.77777777777778,1.58698409523174
-2.2702883,53.4572957,-3705994386898736640,134,5,5,1,4,3.75,3.58333333333333,1.89296944860009,0.955555555555556,0.504791852960024
-2.270294,53.4581946,8567541728416232448,90,5,4,1,2,3,3.33333333333333,1.82574185835055,1.11111111111111,0.608580619450185
-2.2705686,53.5013386,4971125597858343936,37,0,1,0,0,0.25,0.25,0.5,1,2
-2.2706718,53.5175175,-7235364496963389440,42,0,0,1,0,0.25,0.25,0.5,1,2
-2.2707234,53.525607,-5221597588459233280,83,0,0,1,0,0.25,0.25,0.5,1,2
-2.2707406,53.5283034,2350072720114307584,70,0,1,0,0,0.25,0.25,0.5,1,2
-2.2708267,53.5417858,7.25769999152e+18,125,1,0,2,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2686574,53.4375247,852489970134513408,125,7,7,6,9,7.25,1.58333333333333,1.25830573921179,0.218390804597701,0.173559412305075
-2.2686744,53.4402212,-1857391977896770816,46,3,1,5,2,2.75,2.91666666666667,1.70782512765993,1.06060606060606,0.621027319149067
-2.2686857,53.4420189,-7794366501935088640,96,1,2,4,3,2.5,1.66666666666667,1.29099444873581,0.666666666666667,0.516397779494322
-2.2687652,53.4546026,-4479237377791940096,80,2,2,6,3,3.25,3.58333333333333,1.89296944860009,1.1025641025641,0.582452138030797
-2.2687937,53.4590968,-3584557752219299328,111,5,1,1,4,2.75,4.25,2.06155281280883,1.54545454545455,0.74965556829412
-2.2687993,53.4599956,-6844127333671108608,187,6,2,7,8,5.75,6.91666666666667,2.62995563967658,1.20289855072464,0.457383589508971
-2.268805,53.4608945,3410542617897133568,30,1,2,2,2,1.75,0.25,0.5,0.142857142857143,0.285714285714286
-2.2690383,53.4977467,7530312665128150016,59,0,1,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.269215,53.5256104,3600657404842777088,46,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
